00915,909.910,31.130,19.160,49.100,8.700,1648364548.0,1/2,7,1100.702,4748.059,966.5000,898.2358826360069
00920,909.920,31.120,19.180,49.400,8.700,1648364553.0,1/2,7,1100.702,4748.059,966.6000,898.1450636939044
00925,909.920,30.940,19.200,49.300,8.700,1648364558.0,1/2,7,1100.702,4748.059,966.6000,898.1450636939044
00930,909.920,31.110,19.220,49.200,8.700,1648364563.0,1/2,7,1100.702,4748.059,966.7000,898.1450636939044
00935,909.870,31.090,19.230,49.300,8.600,1648364568.0,1/2,7,1100.702,4748.059,966.7000,898.5991664866888
00940,909.890,31.090,19.250,49.700,8.600,1648364573.0,1/2,7,1100.702,4748.059,966.8000,898.4175229448592
00945,909.900,31.170,19.270,50.600,8.400,1648364578.0,1/2,7,1100.702,4748.058,966.8000,898.3267023863154
00950,909.900,31.260,19.270,51.600,8.400,1648364583.0,1/2,7,1100.702,4748.058,966.9000,898.3267023863154
00955,909.890,31.390,19.300,53.000,8.400,1648364588.0,1/2,7,1100.702,4748.058,967.0000,898.4175229448592
00960,909.900,31.370,19.320,53.400,8.300,1648364593.0,1/2,7,1100.702,4748.058,967.0000,898.3267023863154
00965,909.900,31.300,19.330,53.600,8.300,1648364598.0,1/2,7,1100.701,4748.057,967.1000,898.3267023863154
00970,909.910,31.250,19.350,53.500,8.300,1648364603.0,1/2,7,1100.700,4748.057,967.2000,898.2358826360069
00975,909.900,31.220,19.370,53.500,8.300,1648364608.0,1/2,7,1100.699,4748.057,967.2000,898.3267023863154
00980,909.880,31.230,19.380,53.400,8.300,1648364613.0,1/2,7,1100.697,4748.057,967.4000,898.5083443116382
00985,909.870,31.270,19.410,53.000,8.300,1648364618.0,1/2,7,1100.696,4748.057,967.4000,898.5991664866888
00990,909.870,31.280,19.410,52.900,8.200,1648364623.0,1/2,7,1100.696,4748.057,967.5000,898.5991664866888
00995,909.890,31.450,19.430,53.400,8.200,1648364628.0,1/2,7,1100.696,4748.057,967.6000,898.4175229448592
01000,909.890,31.470,19.450,53.400,8.100,1648364633.0,1/2,7,1100.696,4748.057,967.7000,898.4175229448592
01005,909.900,31.430,19.480,53.500,8.100,1648364638.0,1/2,7,1100.695,4748.056,967.7000,898.3267023863154
01010,909.930,31.480,19.500,53.900,8.100,1648364643.0,1/2,7,1100.695,4748.056,967.8000,898.0542455599934
01015,909.890,31.500,19.520,54.100,8.100,1648364648.0,1/2,7,1100.695,4748.056,967.9000,898.4175229448592
01020,909.940,31.370,19.540,53.600,8.100,1648364653.0,1/2,7,1100.694,4748.056,967.9000,897.9634282342522
01025,909.850,31.290,19.560,53.300,8.100,1648364658.0,1/2,7,1100.694,4748.056,968.0000,898.7808132616046
01030,909.890,31.250,19.580,52.900,8.200,1648364663.0,1/2,7,1100.693,4748.055,968.0000,898.4175229448592
01035,909.930,30.900,19.600,52.400,8.200,1648364668.0,1/2,7,1100.693,4748.055,968.1000,898.0542455599934
01040,909.840,31.260,19.610,52.400,8.100,1648364673.0,1/2,7,1100.693,4748.054,968.1000,898.8716378615063
01045,909.870,31.500,19.630,52.700,8.000,1648364678.0,1/2,7,1100.693,4748.054,968.2000,898.5991664866888
01050,909.920,31.540,19.650,53.100,7.900,1648364683.0,1/2,7,1100.692,4748.053,968.2000,898.1450636939044
01055,909.870,31.460,19.670,53.700,7.900,1648364688.0,1/2,7,1100.692,4748.053,968.3000,898.5991664866888
01060,909.880,31.320,19.680,53.600,7.800,1648364693.0,1/2,7,1100.693,4748.052,968.4000,898.5083443116382
01065,909.920,31.340,19.700,53.400,7.800,1648364698.0,1/2,7,1100.693,4748.051,968.4000,898.1450636939044
01070,909.890,31.390,19.730,53.400,7.900,1648364703.0,1/2,6,1100.694,4748.051,968.5000,898.4175229448592
01075,909.850,31.390,19.740,53.300,7.800,1648364708.0,1/2,5,1100.694,4748.051,968.6000,898.7808132616046
01080,909.910,31.280,19.770,52.800,7.800,1648364713.0,1/2,5,1100.700,4748.056,968.7000,898.2358826360069
01085,909.910,31.260,19.780,52.400,7.800,1648364718.0,1/2,6,1100.703,4748.058,968.7000,898.2358826360069
01090,909.860,31.310,19.800,52.600,7.800,1648364723.0,1/2,6,1100.704,4748.060,968.9000,898.6899894700036
01095,909.870,31.300,19.840,53.000,7.800,1648364728.0,1/2,6,1100.704,4748.061,969.0000,898.5991664866888
01100,909.880,31.170,19.870,53.900,7.800,1648364733.0,1/2,6,1100.705,4748.061,969.0000,898.5083443116382
01105,909.910,31.100,19.880,54.000,7.900,1648364738.0,1/2,6,1100.705,4748.061,969.0000,898.2358826360069
01110,909.880,31.060,19.900,53.500,7.800,1648364743.0,1/2,6,1100.705,4748.060,969.0000,898.5083443116382
01115,909.900,31.040,19.930,53.500,7.800,1648364748.0,1/2,6,1100.706,4748.059,969.0000,898.3267023863154
01120,909.910,31.020,19.960,53.700,7.800,1648364753.0,1/2,6,1100.706,4748.059,969.0000,898.2358826360069
01125,909.850,31.030,19.970,54.100,7.800,1648364758.0,1/2,6,1100.706,4748.059,969.0000,898.7808132616046
01130,909.910,31.050,19.990,54.000,7.800,1648364763.0,1/2,6,1100.706,4748.059,969.0000,898.2358826360069
01135,909.920,31.010,20.020,53.700,7.800,1648364768.0,1/2,7,1100.706,4748.059,969.0000,898.1450636939044
01140,909.910,30.970,20.030,53.700,7.900,1648364773.0,1/2,7,1100.706,4748.059,969.0000,898.2358826360069
01145,909.880,30.930,20.040,53.700,7.900,1648364778.0,1/2,7,1100.705,4748.058,969.0000,898.5083443116382
01150,909.880,30.940,20.060,53.400,8.000,1648364783.0,1/2,7,1100.703,4748.057,968.9000,898.5083443116382
01155,909.880,30.910,20.070,52.900,8.000,1648364788.0,1/2,7,1100.702,4748.055,969.0000,898.5083443116382
01160,909.900,30.930,20.090,52.400,8.100,1648364793.0,1/2,7,1100.702,4748.055,969.0000,898.3267023863154
01165,909.880,30.930,20.110,52.600,8.200,1648364798.0,1/2,7,1100.702,4748.054,969.0000,898.5083443116382
01170,909.890,30.860,20.130,52.300,8.200,1648364803.0,1/2,7,1100.702,4748.054,969.0000,898.4175229448592
01175,909.930,30.790,20.150,52.3,-4.100,1648364808.0,1/2,7,1100.702,4748.054,969.0000,898.0542455599934
01180,909.900,30.740,20.180,52.200,8.300,1648364813.0,1/2,7,1100.702,4748.053,969.0000,898.3267023863154
01185,909.940,30.730,20.180,52.000,8.300,1648364818.0,1/2,7,1100.702,4748.054,969.0000,897.9634282342522
01190,909.900,30.820,20.200,51.300,8.300,1648364823.0,1/2,7,1100.703,4748.054,969.0000,898.3267023863154
01195,909.870,30.840,20.220,50.800,8.400,1648364828.0,1/2,7,1100.706,4748.055,968.9000,898.5991664866888
01200,909.900,30.820,20.250,50.700,8.600,1648364833.0,1/2,7,1100.705,4748.057,968.8000,898.3267023863154
01205,909.920,30.800,20.270,50.200,8.800,1648364838.0,1/2,7,1100.705,4748.057,968.7000,898.1450636939044
01210,909.940,30.970,20.290,49.600,8.900,1648364843.0,1/2,7,1100.706,4748.058,968.7000,897.9634282342522
01215,909.880,31.020,20.310,49.100,9.000,1648364848.0,1/2,7,1100.706,4748.059,968.8000,898.5083443116382
01220,909.870,30.880,20.330,48.800,9.000,1648364853.0,1/2,6,1100.706,4748.059,968.8000,898.5991664866888
01225,909.900,30.730,20.350,48.500,9.000,1648364858.0,1/2,6,1100.705,4748.060,968.8000,898.3267023863154
01230,909.870,30.680,20.370,48.700,9.200,1648364863.0,1/2,6,1100.705,4748.060,968.8000,898.5991664866888
01235,909.870,30.630,20.390,48.700,9.400,1648364868.0,1/2,6,1100.705,4748.060,968.8000,898.5991664866888
01240,909.920,30.600,20.410,48.700,9.600,1648364873.0,1/2,6,1100.705,4748.060,968.8000,898.1450636939044
01245,909.890,30.760,20.440,48.700,9.800,1648364878.0,1/2,6,1100.705,4748.059,968.8000,898.4175229448592
01250,909.900,30.750,20.460,--.---,--.---,1648364883.0,1/2,6,1100.705,4748.059,968.8000,898.3267023863154
01255,909.900,30.630,20.480,48.000,10.200,1648364888.0,1/2,6,1100.704,4748.059,968.8000,898.3267023863154
01260,909.880,30.570,20.500,47.200,10.300,1648364893.0,1/2,6,1100.704,4748.058,968.8000,898.5083443116382
01265,909.910,30.540,20.520,46.600,10.400,1648364898.0,1/2,6,1100.704,4748.058,968.8000,898.2358826360069
01270,909.890,30.570,20.530,46.200,10.600,1648364903.0,1/2,6,1100.704,4748.058,968.8000,898.4175229448592
01275,909.910,30.560,20.560,45.700,10.800,1648364908.0,1/2,6,1100.703,4748.058,968.8000,898.2358826360069
01280,909.910,30.500,20.580,45.000,10.900,1648364913.0,1/2,6,1100.703,4748.058,968.8000,898.2358826360069
01285,909.930,30.480,20.620,44.100,10.900,1648364918.0,1/2,6,1100.703,4748.057,968.8000,898.0542455599934
01290,909.940,30.440,20.640,44.000,11.100,1648364923.0,1/2,6,1100.702,4748.058,968.8000,897.9634282342522
01295,909.950,30.400,20.670,44.200,11.400,1648364928.0,1/2,6,1100.702,4748.058,968.8000,897.8726117166807
01300,909.870,30.320,20.680,44.000,11.500,1648364933.0,1/2,6,1100.702,4748.059,968.8000,898.5991664866888
01305,909.920,30.270,20.700,43.400,11.600,1648364938.0,1/2,6,1100.702,4748.059,968.8000,898.1450636939044
01310,909.910,30.310,20.730,42.900,11.900,1648364943.0,1/2,6,1100.701,4748.059,968.8000,898.2358826360069
01315,909.930,30.440,20.740,42.400,12.000,1648364948.0,1/2,6,1100.701,4748.060,968.8000,898.0542455599934
01320,909.910,30.290,20.760,41.500,12.300,1648364953.0,1/2,6,1100.701,4748.060,968.8000,898.2358826360069
01325,909.970,30.300,20.800,40.800,12.400,1648364958.0,1/2,6,1100.702,4748.059,968.8000,897.6909811059522
01330,909.950,30.340,20.820,40.600,12.400,1648364963.0,1/2,6,1100.702,4748.059,968.8000,897.8726117166807
01335,909.940,30.270,20.830,40.700,12.600,1648364968.0,1/2,6,1100.701,4748.059,968.8000,897.9634282342522
01340,909.950,30.210,20.860,40.300,12.700,1648364974.0,1/2,7,1100.701,4748.059,968.8000,897.8726117166807
01345,909.940,30.170,20.870,40.000,12.800,1648364979.0,1/2,7,1100.699,4748.058,968.7000,897.9634282342522
01350,909.900,30.120,20.890,39.800,13.000,1648364984.0,1/2,7,1100.699,4748.058,968.7000,898.3267023863154
01355,909.900,30.060,20.930,39.800,13.200,1648364989.0,1/2,7,1100.699,4748.058,968.7000,898.3267023863154
01360,909.860,30.010,20.940,38.800,13.400,1648364994.0,1/2,7,1100.699,4748.057,968.7000,898.6899894700036
01365,909.900,29.960,20.980,38.200,13.500,1648364998.0,1/2,7,1100.699,4748.057,968.7000,898.3267023863154
01370,909.780,29.910,20.930,38.200,13.500,1648365003.0,1/2,7,1100.699,4748.057,968.7000,899.4166024362858
01375,909.900,29.850,21.040,38.100,13.600,1648365008.0,1/2,5,1100.699,4748.056,968.7000,898.3267023863154
01380,909.910,29.830,21.060,37.700,13.500,1648365013.0,1/2,5,1100.699,4748.057,968.7000,898.2358826360069
01385,909.970,29.810,21.090,37.200,13.500,1648365018.0,1/2,5,1100.700,4748.057,968.6000,897.6909811059522
01390,909.860,29.790,21.080,37.400,13.500,1648365023.0,1/2,5,1100.701,4748.058,968.4000,898.6899894700036
01395,909.860,29.940,21.110,37.400,13.300,1648365028.0,1/2,5,1100.701,4748.058,968.4000,898.6899894700036
01400,909.870,30.080,21.130,37.600,13.300,1648365033.0,1/2,5,1100.701,4748.058,968.4000,898.5991664866888
01405,909.900,30.210,21.180,38.000,13.300,1648365038.0,1/2,5,1100.702,4748.058,968.4000,898.3267023863154
01410,909.890,30.230,21.220,38.500,13.300,1648365043.0,1/2,4,1100.702,4748.058,968.4000,898.4175229448592
01415,909.880,30.130,21.240,38.300,13.300,1648365048.0,1/2,5,1100.701,4748.058,968.4000,898.5083443116382
01420,909.900,30.080,21.270,38.500,13.100,1648365053.0,1/2,5,1100.701,4748.058,968.4000,898.3267023863154
01425,909.900,29.880,21.260,38.500,13.000,1648365058.0,1/2,5,1100.701,4748.058,968.4000,898.3267023863154
01430,909.910,29.830,21.310,38.900,13.000,1648365063.0,1/2,6,1100.701,4748.057,968.4000,898.2358826360069
01435,909.920,29.770,21.330,39.800,13.000,1648365068.0,1/2,7,1100.701,4748.057,968.4000,898.1450636939044
01440,909.870,29.700,21.360,39.900,12.900,1648365073.0,1/2,7,1100.701,4748.057,968.4000,898.5991664866888
01445,909.910,29.630,21.390,39.900,12.900,1648365078.0,1/2,6,1100.701,4748.058,968.4000,898.2358826360069
01450,909.900,29.590,21.410,39.700,12.900,1648365083.0,1/2,6,1100.701,4748.060,968.1000,898.3267023863154
01455,909.900,29.580,21.440,39.600,12.900,1648365088.0,1/2,6,1100.701,4748.063,968.2000,898.3267023863154
01460,909.930,29.550,21.470,39.600,13.000,1648365093.0,1/2,6,1100.702,4748.064,968.1000,898.0542455599934
01465,909.970,29.010,21.530,39.600,13.100,1648365098.0,1/2,6,1100.699,4748.061,968.2000,897.6909811059522
01470,909.930,26.210,21.460,40.000,13.100,1648365103.0,1/2,6,1100.698,4748.061,968.2000,898.0542455599934
01475,909.940,27.060,21.640,39.700,13.200,1648365108.0,1/2,7,1100.698,4748.061,968.3000,897.9634282342522
01480,909.930,26.060,21.790,39.200,13.100,1648365113.0,1/2,7,1100.698,4748.061,968.3000,898.0542455599934
01485,909.930,25.550,21.920,39.400,13.100,1648365118.0,1/2,7,1100.699,4748.061,968.3000,898.0542455599934
01490,909.890,25.070,22.260,40.400,13.200,1648365123.0,1/2,7,1100.699,4748.061,968.3000,898.4175229448592
01495,909.920,25.400,22.550,40.400,13.300,1648365128.0,1/2,7,1100.699,4748.060,968.3000,898.1450636939044
01500,909.900,24.440,22.670,40.700,13.400,1648365133.0,1/2,7,1100.699,4748.061,968.3000,898.3267023863154
01505,909.940,24.720,22.760,40.400,13.400,1648365138.0,1/2,7,1100.699,4748.061,968.3000,897.9634282342522
01510,909.900,24.390,22.810,40.100,13.400,1648365143.0,1/2,7,1100.697,4748.061,968.3000,898.3267023863154
01515,909.900,24.840,22.850,40.300,13.500,1648365148.0,1/2,7,1100.697,4748.061,968.4000,898.3267023863154
01520,909.910,25.210,22.900,40.100,13.400,1648365153.0,1/2,7,1100.696,4748.061,968.4000,898.2358826360069
01525,909.990,25.340,22.960,39.600,13.300,1648365158.0,1/2,7,1100.695,4748.061,968.4000,897.5093537276771
01530,909.990,25.440,23.040,39.800,13.300,1648365163.0,1/2,7,1100.695,4748.061,968.4000,897.5093537276771
01535,910.040,25.560,23.120,39.800,13.300,1648365168.0,1/2,7,1100.696,4748.061,968.4000,897.0552994231184
01540,909.900,25.660,23.190,39.500,13.300,1648365173.0,1/2,7,1100.696,4748.061,968.4000,898.3267023863154
01545,909.930,25.740,23.280,39.700,13.100,1648365178.0,1/2,7,1100.697,4748.061,968.4000,898.0542455599934
01550,909.920,25.800,23.380,39.800,13.200,1648365183.0,1/2,7,1100.697,4748.060,968.4000,898.1450636939044
01555,909.930,25.920,23.460,40.200,13.000,1648365188.0,1/2,7,1100.696,4748.060,968.4000,898.0542455599934
01560,909.960,25.860,23.580,39.600,12.600,1648365193.0,1/2,7,1100.696,4748.059,968.4000,897.7817960072498
01565,909.900,25.740,23.680,39.400,12.800,1648365198.0,1/2,7,1100.696,4748.059,968.4000,898.3267023863154
01570,909.940,25.760,23.810,39.600,12.900,1648365203.0,1/2,7,1100.695,4748.059,968.4000,897.9634282342522
01575,909.930,25.840,23.910,39.900,13.000,1648365208.0,1/2,7,1100.696,4748.060,968.4000,898.0542455599934
01580,909.940,25.830,24.040,40.000,13.200,1648365213.0,1/2,7,1100.696,4748.060,968.3000,897.9634282342522
01585,909.900,25.860,24.170,39.700,13.300,1648365218.0,1/2,7,1100.696,4748.060,968.3000,898.3267023863154
01590,909.900,25.870,24.280,40.000,13.400,1648365223.0,1/2,7,1100.695,4748.060,968.3000,898.3267023863154
01595,909.930,25.800,24.400,40.100,13.500,1648365228.0,1/2,7,1100.695,4748.060,968.3000,898.0542455599934
01600,909.920,26.310,24.520,39.800,13.600,1648365233.0,1/2,7,1100.695,4748.060,968.3000,898.1450636939044
01605,909.910,25.780,24.640,39.100,13.700,1648365238.0,1/2,7,1100.695,4748.060,968.3000,898.2358826360069
01610,909.920,25.730,24.760,38.700,13.800,1648365243.0,1/2,7,1100.695,4748.060,968.3000,898.1450636939044
01615,909.940,25.740,24.860,38.700,13.800,1648365248.0,1/2,7,1100.695,4748.060,968.3000,897.9634282342522
01620,909.940,25.760,24.980,39.000,13.800,1648365253.0,1/2,7,1100.695,4748.060,968.3000,897.9634282342522
01625,909.960,25.720,25.100,--.---,--.---,1648365258.0,1/1,6,1100.695,4748.060,968.3000,897.7817960072498
01630,909.960,25.730,25.210,39.200,13.900,1648365263.0,1/1,6,1100.695,4748.060,968.3000,897.7817960072498
01635,909.950,25.750,25.340,39.200,13.900,1648365268.0,1/2,7,1100.696,4748.060,968.0000,897.8726117166807
01640,909.910,25.730,25.450,39.900,13.900,1648365273.0,1/2,7,1100.695,4748.061,967.7000,898.2358826360069
01645,909.920,25.720,25.550,40.300,13.600,1648365278.0,1/2,7,1100.696,4748.062,966.6000,898.1450636939044
01650,909.960,25.650,25.680,40.100,13.600,1648365283.0,1/2,7,1100.697,4748.062,966.1000,897.7817960072498
01655,909.950,25.580,25.800,40.100,13.800,1648365288.0,1/2,7,1100.698,4748.062,966.0000,897.8726117166807
01660,909.900,25.540,25.900,40.100,13.900,1648365293.0,1/2,7,1100.698,4748.062,966.2000,898.3267023863154
01665,909.910,25.480,26.010,40.100,14.000,1648365298.0,1/2,7,1100.700,4748.062,966.3000,898.2358826360069
01670,909.960,25.430,26.130,--.---,--.---,1648365303.0,1/2,7,1100.700,4748.062,966.2000,897.7817960072498
01675,909.910,25.430,26.240,39.600,14.200,1648365308.0,1/2,7,1100.700,4748.062,966.1000,898.2358826360069
01680,909.960,25.470,26.360,39.300,14.100,1648365313.0,1/2,7,1100.700,4748.062,966.1000,897.7817960072498
01685,909.930,25.640,26.460,38.300,14.000,1648365318.0,1/2,7,1100.700,4748.062,966.1000,898.0542455599934
01690,909.920,25.520,26.580,37.500,13.700,1648365323.0,1/2,7,1100.700,4748.062,966.1000,898.1450636939044
01695,909.910,25.340,26.690,37.300,13.500,1648365329.0,1/2,7,1100.701,4748.062,966.1000,898.2358826360069
01700,909.930,25.270,26.800,37.600,13.500,1648365334.0,1/2,7,1100.701,4748.062,966.2000,898.0542455599934
01705,909.960,25.180,26.890,37.500,13.500,1648365339.0,1/2,7,1100.701,4748.061,966.2000,897.7817960072498
01710,909.930,25.130,27.000,37.400,13.400,1648365344.0,1/2,7,1100.701,4748.061,966.2000,898.0542455599934
01715,909.920,25.070,27.120,37.400,13.300,1648365349.0,1/2,7,1100.701,4748.060,966.2000,898.1450636939044
01720,909.910,25.060,27.210,37.500,13.200,1648365353.0,1/2,7,1100.701,4748.060,966.2000,898.2358826360069
01725,909.930,25.040,27.320,38.000,13.000,1648365358.0,1/2,6,1100.700,4748.060,966.3000,898.0542455599934
01730,909.930,25.000,27.430,38.600,12.900,1648365363.0,1/2,7,1100.700,4748.060,966.3000,898.0542455599934
01735,909.920,24.930,27.520,38.700,12.700,1648365368.0,1/2,7,1100.700,4748.060,966.3000,898.1450636939044
01740,909.930,24.830,27.630,39.100,12.600,1648365374.0,1/2,7,1100.700,4748.060,966.3000,898.0542455599934
01745,909.970,24.810,27.750,39.300,12.500,1648365378.0,1/2,7,1100.700,4748.059,966.4000,897.6909811059522
01750,909.940,24.790,27.850,39.200,12.400,1648365383.0,1/2,7,1100.700,4748.059,966.4000,897.9634282342522
01755,909.930,24.740,27.960,39.600,12.300,1648365388.0,1/2,7,1100.700,4748.059,966.4000,898.0542455599934
01760,909.990,24.720,28.060,40.000,12.100,1648365394.0,1/2,7,1100.700,4748.059,966.4000,897.5093537276771
01765,909.940,24.680,28.140,40.400,11.900,1648365399.0,1/2,7,1100.700,4748.060,966.4000,897.9634282342522
01770,909.920,24.640,28.250,41.300,11.800,1648365404.0,1/2,7,1100.700,4748.060,966.4000,898.1450636939044
01775,909.950,24.670,28.340,42.000,11.500,1648365408.0,1/2,7,1100.700,4748.059,966.4000,897.8726117166807
01780,909.980,24.520,28.450,42.700,11.400,1648365414.0,1/2,7,1100.701,4748.059,966.4000,897.6001670127662
01785,909.950,24.440,28.540,43.100,11.200,1648365418.0,1/2,7,1100.701,4748.059,966.4000,897.8726117166807
01790,909.990,24.450,28.640,43.600,11.200,1648365424.0,1/2,7,1100.701,4748.059,966.4000,897.5093537276771
01795,909.960,24.410,28.730,43.500,11.100,1648365429.0,1/2,7,1100.701,4748.059,966.4000,897.7817960072498
01800,909.980,24.440,28.830,43.700,11.000,1648365434.0,1/2,7,1100.701,4748.058,966.4000,897.6001670127662
01805,909.960,24.380,28.930,--.---,--.---,1648365438.0,1/2,7,1100.701,4748.058,966.4000,897.7817960072498
01810,909.940,24.300,29.020,44.700,10.700,1648365444.0,1/2,7,1100.701,4748.058,966.4000,897.9634282342522
01815,909.980,24.230,29.120,45.100,10.700,1648365449.0,1/2,7,1100.702,4748.059,966.5000,897.6001670127662
01820,909.940,24.240,29.200,45.300,10.600,1648365454.0,1/2,7,1100.701,4748.059,966.5000,897.9634282342522
01825,909.960,24.170,29.300,45.200,10.500,1648365459.0,1/2,7,1100.701,4748.059,966.5000,897.7817960072498
01830,909.990,24.100,29.390,44.900,10.500,1648365464.0,1/2,7,1100.701,4748.059,966.5000,897.5093537276771
01835,910.000,23.980,29.490,45.000,10.600,1648365469.0,1/2,7,1100.702,4748.060,966.5000,897.4185412506704
01840,909.980,23.960,29.580,45.300,10.700,1648365474.0,1/2,7,1100.702,4748.060,966.5000,897.6001670127662
01845,909.980,23.910,29.660,45.700,10.800,1648365479.0,1/2,7,1100.702,4748.059,966.5000,897.6001670127662
01850,909.980,24.010,29.750,45.600,10.800,1648365484.0,1/2,7,1100.702,4748.059,966.5000,897.6001670127662
01855,909.990,24.030,29.820,45.200,10.600,1648365489.0,1/2,7,1100.702,4748.059,966.5000,897.5093537276771
01860,909.960,23.900,29.920,45.200,10.300,1648365494.0,1/2,7,1100.702,4748.060,966.5000,897.7817960072498
01865,909.980,23.790,30.000,45.200,10.300,1648365499.0,1/2,7,1100.702,4748.060,966.5000,897.6001670127662
01870,909.970,23.790,30.080,45.700,10.500,1648365504.0,1/2,7,1100.703,4748.061,966.5000,897.6909811059522
01875,909.940,23.720,30.160,46.100,10.600,1648365509.0,1/2,7,1100.703,4748.061,966.5000,897.9634282342522
01880,909.970,23.710,30.250,46.700,10.700,1648365514.0,1/2,7,1100.703,4748.061,966.6000,897.6909811059522
01885,909.960,23.650,30.330,47.700,10.700,1648365519.0,1/2,7,1100.703,4748.061,966.6000,897.7817960072498
01890,909.930,23.680,30.420,48.000,10.700,1648365524.0,1/2,7,1100.703,4748.061,966.6000,898.0542455599934
01895,909.930,23.620,30.510,48.300,10.800,1648365529.0,1/2,7,1100.704,4748.061,966.5000,898.0542455599934
01900,910.000,23.470,30.590,48.300,10.900,1648365534.0,1/2,7,1100.704,4748.061,966.5000,897.4185412506704
01905,909.970,23.460,30.670,48.000,11.000,1648365539.0,1/2,7,1100.704,4748.061,966.5000,897.6909811059522
01910,909.960,23.430,30.740,47.700,11.200,1648365544.0,1/2,7,1100.704,4748.061,966.6000,897.7817960072498
01915,909.850,23.230,30.810,46.800,10.900,1648365549.0,1/2,7,1100.704,4748.061,966.6000,898.7808132616046
01920,909.850,23.280,30.900,45.800,11.000,1648365554.0,1/2,7,1100.704,4748.062,966.7000,898.7808132616046
01925,909.840,23.260,30.960,45.800,10.800,1648365559.0,1/2,7,1100.705,4748.062,966.7000,898.8716378615063
01930,909.830,23.100,31.060,45.700,10.300,1648365564.0,1/2,7,1100.707,4748.062,966.6000,898.9624632697451
01935,909.820,23.050,31.130,45.800,10.300,1648365569.0,1/2,7,1100.709,4748.064,966.5000,899.0532894863063
01940,909.890,23.000,31.210,46.000,10.400,1648365574.0,1/2,7,1100.712,4748.067,966.4000,898.4175229448592
01945,909.900,22.810,31.300,45.900,10.500,1648365579.0,1/2,7,1100.715,4748.068,966.3000,898.3267023863154
01950,909.930,22.720,31.360,45.600,10.500,1648365584.0,1/2,7,1100.716,4748.069,966.4000,898.0542455599934
